frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic,label
1775533896.893294,192.168.64.3,192.168.64.1,,,102,,,,normal
1775533896.914341,192.168.64.1,192.168.64.3,,,198,,,,normal
1775533896.9164605,192.168.64.3,185.125.190.99,58764.0,80.0,76,0x0002,,,normal
1775533897.049003,185.125.190.99,192.168.64.3,80.0,58764.0,76,0x0012,,,normal
1775533897.0491796,192.168.64.3,185.125.190.99,58764.0,80.0,68,0x0010,,,normal
1775533897.049965,192.168.64.3,185.125.190.99,58764.0,80.0,156,0x0018,,,normal
1775533897.1828532,185.125.190.99,192.168.64.3,80.0,58764.0,253,0x0018,,,normal
1775533897.1828554,185.125.190.99,192.168.64.3,80.0,58764.0,68,0x0011,,,normal
1775533897.1830153,192.168.64.3,185.125.190.99,58764.0,80.0,68,0x0010,,,normal
1775533897.1833885,192.168.64.3,185.125.190.99,58764.0,80.0,68,0x0011,,,normal
1775533897.1884108,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533897.1884546,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533897.1885695,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533897.1885862,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533897.3161724,185.125.190.99,192.168.64.3,80.0,58764.0,68,0x0010,,,normal
1775533898.1887991,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533898.1888628,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533898.1889508,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533898.1889732,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533898.6890764,192.168.0.111,192.168.0.110,32977.0,1883.0,70,0x0018,12.0,,normal
1775533898.6891575,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533898.6892464,192.168.0.113,192.168.0.110,35173.0,1883.0,70,0x0018,12.0,,normal
1775533898.6892776,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533898.6893532,192.168.0.110,192.168.0.111,1883.0,32977.0,70,0x0018,13.0,,normal
1775533898.689368,192.168.0.112,192.168.0.110,39919.0,1883.0,70,0x0018,12.0,,normal
1775533898.6893885,192.168.0.111,192.168.0.110,32977.0,1883.0,68,0x0010,,,normal
1775533898.6893947,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533898.689473,192.168.0.110,192.168.0.113,1883.0,35173.0,70,0x0018,13.0,,normal
1775533898.6896305,192.168.0.113,192.168.0.110,35173.0,1883.0,68,0x0010,,,normal
1775533898.6897943,192.168.0.110,192.168.0.112,1883.0,39919.0,70,0x0018,13.0,,normal
1775533898.689846,192.168.0.112,192.168.0.110,39919.0,1883.0,68,0x0010,,,normal
1775533899.1893272,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533899.2337577,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533900.1901162,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533900.1901765,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533900.1901891,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533900.230678,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533901.1931584,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533901.1932185,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533902.1894553,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533902.189636,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533902.1897771,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533902.2337584,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533902.3756592,,,,,44,,,,normal
1775533902.3759947,,,,,44,,,,normal
1775533903.19355,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533903.1935852,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533903.1937652,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533903.193782,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533904.1904747,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533904.1906831,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533905.1929502,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533905.1930704,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533906.1920035,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533906.1921277,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533906.1924336,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533906.1924615,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533906.1925905,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533906.192607,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533907.1899633,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533907.1900532,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533908.1922057,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533908.192276,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533909.1928563,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533909.1929505,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533909.19304,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533909.1930623,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533910.190594,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533910.1906607,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533910.1907508,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533910.1907723,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533911.189674,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533911.1897297,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533912.190162,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533912.1902404,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533912.190412,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533912.1904745,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533913.1896183,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533913.1897004,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533914.1904569,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533914.1906106,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533914.1908264,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533914.1908576,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533915.1909003,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533915.1909947,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533915.1911995,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533915.1916883,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533916.1929235,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533916.1929944,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533917.1897528,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533917.189814,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533918.1893713,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533918.189423,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533918.1894677,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533918.189481,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533918.1896415,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533918.1896615,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533919.1915612,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533919.1918051,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533920.1926076,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533920.1926599,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533921.1907902,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533921.1908264,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533921.1917424,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533921.1917727,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533922.1912336,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533922.1913073,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533922.1913924,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533922.1914191,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533923.1896915,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533923.1897645,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533924.193534,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533924.1935709,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533924.1936145,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533924.1936262,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533925.1898112,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533925.189881,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533926.1898367,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533926.18988,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533926.1899636,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533926.1899755,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533927.1906683,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533927.1907694,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533927.1909912,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533927.1910164,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533928.1921697,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533928.1922357,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533929.189374,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533929.1894407,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533930.1907744,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533930.1908367,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533930.190909,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533930.1909275,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533930.1909893,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533930.1910477,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533931.1939564,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533931.1939917,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533932.1927109,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533932.1927533,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533933.1937356,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533933.1937892,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533933.1938622,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533933.193886,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533934.190405,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533934.1912317,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533934.1914065,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533934.1914363,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533935.1897,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533935.189752,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533936.1923704,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533936.19244,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533936.1926184,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533936.192639,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533937.1935723,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533937.1936383,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533938.1893537,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533938.1894147,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533938.1895669,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533938.1895847,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533939.1916566,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533939.1917703,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533939.192132,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533939.1922128,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533940.192703,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533940.1927555,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533941.1893847,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533941.1894388,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533942.1908543,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533942.1909232,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533942.1909952,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533942.191132,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533942.191279,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533942.1912973,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533943.1937456,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533943.1937873,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533944.1907392,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533944.1908028,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533945.1928382,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533945.192902,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533945.1929903,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533945.1930249,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533946.1907213,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533946.1907768,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533946.1908617,192.168.0.113,192.168.0.110,35173.0,1883.0,884,0x0018,3.0,Temperature,normal
1775533946.1908765,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533947.191665,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533947.1917243,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533948.1930273,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533948.193076,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533948.193182,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533948.1932027,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533949.1927145,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533949.1927772,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533950.1899629,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533950.1900449,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533950.190164,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533950.1901982,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533951.1907053,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533951.1907709,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533951.1908567,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533951.1908772,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533952.1926415,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533952.192768,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533953.1920125,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533953.1920912,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533954.1917508,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533954.1917825,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533954.191808,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533954.1918194,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533954.191848,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533954.1918588,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533955.1916037,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533955.1916957,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533956.1902993,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533956.1903353,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533957.1921153,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533957.1921687,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533957.1922839,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533957.1923,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533958.1902597,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533958.1903389,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533958.1904423,192.168.0.113,192.168.0.110,35173.0,1883.0,935,0x0018,3.0,Temperature,normal
1775533958.19047,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533958.6927292,192.168.0.111,192.168.0.110,32977.0,1883.0,70,0x0018,12.0,,normal
1775533958.6927788,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533958.692815,192.168.0.113,192.168.0.110,35173.0,1883.0,70,0x0018,12.0,,normal
1775533958.69283,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533958.692866,192.168.0.110,192.168.0.111,1883.0,32977.0,70,0x0018,13.0,,normal
1775533958.692871,192.168.0.112,192.168.0.110,39919.0,1883.0,70,0x0018,12.0,,normal
1775533958.6928837,192.168.0.111,192.168.0.110,32977.0,1883.0,68,0x0010,,,normal
1775533958.6928842,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533958.6929305,192.168.0.110,192.168.0.113,1883.0,35173.0,70,0x0018,13.0,,normal
1775533958.6929424,192.168.0.113,192.168.0.110,35173.0,1883.0,68,0x0010,,,normal
1775533958.6929708,192.168.0.110,192.168.0.112,1883.0,39919.0,70,0x0018,13.0,,normal
1775533958.692983,192.168.0.112,192.168.0.110,39919.0,1883.0,68,0x0010,,,normal
1775533959.1898727,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533959.2342424,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533960.188968,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533960.189022,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533960.189034,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533960.23146,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533961.1889615,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533961.18902,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533961.441599,,,,,144,,,,normal
1775533961.444814,,,,,152,,,,normal
1775533961.7706847,,,,,152,,,,normal
1775533962.1897016,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533962.1898036,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533962.1899135,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533962.230776,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533963.1902585,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533963.190328,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533963.1906836,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533963.190724,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533964.1896214,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533964.1897404,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533965.1913383,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533965.1914117,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533966.1931524,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533966.1931887,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533966.1932166,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533966.19323,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533966.193264,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533966.193277,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533967.193016,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533967.1930525,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533968.1901283,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533968.1902747,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533969.1931078,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533969.1931727,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533969.193257,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533969.193283,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533970.1907349,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533970.1907852,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533970.190844,192.168.0.113,192.168.0.110,35173.0,1883.0,986,0x0018,3.0,Temperature,normal
1775533970.190858,192.168.0.110,192.168.0.113,1883.0,35173.0,68,0x0010,,,normal
1775533971.1914232,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533971.191827,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533972.1913865,192.168.0.111,192.168.0.110,32977.0,1883.0,782,0x0018,3.0,Fan Speed,normal
1775533972.191424,192.168.0.110,192.168.0.111,1883.0,32977.0,68,0x0010,,,normal
1775533972.1914723,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
1775533972.1915405,192.168.0.110,192.168.0.112,1883.0,39919.0,68,0x0010,,,normal
1775533973.188324,192.168.0.112,192.168.0.110,39919.0,1883.0,731,0x0018,3.0,Movement,normal
